"Name (179)"	"Category"	"Rating"	"Nº Reviews"	"User"	"Stars"	"User Comment"	"domingo"	"lunes"	"martes"	"miércoles"	"jueves"	"viernes"	"sábado"	"Description"	"Plus Code"	"Address"	"City"	"Province"	"Url"	"Telephone"	"email"	"Claim"	"Latitude"	"Longitude"	"Url in Maps"	"Iframe"	"Image Url"	"id"	"Day N."	"Saved"	"hash"
"Restaurante Copenhagen"	"Restaurante vegetariano"	"4,4"	"1.722"				"De 20:00 a 23:30"	"De 13:30 a 16:00"	"De 13:30 a 16:00,De 20:00 a 23:30"	"De 13:30 a 16:00,De 20:00 a 23:30"	"De 13:30 a 16:00,De 20:00 a 23:30"	"De 13:30 a 16:00,De 20:00 a 23:30"	"De 13:30 a 16:00,De 20:00 a 23:30"	""	"FJ6G+8H Valencia"	"Carrer del Literat Azorín, 8, 46006 València, Valencia"	"Valencia"	"Valencia"	"restaurantecopenhagen.es"	"963 28 99 28"	""	"No"	"39.4607276"	"-0.3735751"	"https://g.page/restaurantecopenhagen?share"	""	"https://lh5.googleusercontent.com/p/AF1QipPRVNWkClQq9f_kKz3kWzQGVMZmuLpW6M2EHrM-=w408-h272-k-no"	"37"	"0"	"0"
"SPACCA NAPOLI 2.0"	"Restaurante italiano"	"4,0"	"613"				"De 20:00 a 24:00"	"De 20:00 a 24:00"	"De 20:00 a 24:00"	"De 20:00 a 24:00"	"De 20:00 a 24:00"	"De 13:00 a 16:00,De 20:00 a 24:00"	"De 13:00 a 16:00,De 20:00 a 24:00"	""	"FJ6G+FX Valencia"	"Carrer de la Reina Na Maria, 3, bajo, 46006 València, Valencia"	"Valencia"	"Valencia"	"spaccanapoli.es"	"963 20 24 20"	""	"No"	"39.461241"	"-0.3725366"	"https://g.page/spaccanapoliruzafa?share"	""	"https://lh5.googleusercontent.com/p/AF1QipPJiRQN2_49ZoLJmb0uj2Fw4DFlnkthhNji-zc9=w408-h725-k-no"	"38"	"0"	"0"
"El Rincon Manchego"	"Restaurante"	"4,6"	"10"				"9:00 a 24:00"	"De 19:00 a 0:30"	"De 19:00 a 0:30"	"De 8:00 a 24:00"	"De 8:00 a 24:00"	"De 8:00 a 24:00"	"De 9:00 a 24:00"	""	"FJ5H+Q2 Valencia"	"Carrer dels Centelles, 27, 46004 València, Valencia"	"Valencia"	"Valencia"	""	"963 33 56 88"	""	"No"	"39.4593781"	"-0.3724383"	"https://goo.gl/maps/K8RWnADDVtnKtd9p9"	""	"https://lh5.googleusercontent.com/p/AF1QipMDobPj26ytXPG9afxLRtQ_V9a4xR4EYp2tcpih=w408-h408-k-no"	"39"	"0"	"0"
"Asador San Telmo"	"Bar restaurante"	"4,5"	"1.577"				"De 19:00 a 23:30"	"De 13:00 a 16:30,De 19:00 a 23:30"	"De 19:00 a 23:30"	"De 13:00 a 16:30,De 19:00 a 23:30"	"De 13:00 a 16:30,De 19:30 a 23:30"	"De 13:00 a 16:30,De 19:00 a 23:30"	"De 13:00 a 16:30,De 19:00 a 23:30"	""	"FJ6G+P4 Valencia"	"de, Carrer de Puerto Rico, 14, 46006 València, Valencia"	"Valencia"	"Valencia"	"asadorsantelmo.com"	"638 61 18 63"	""	"No"	"39.4618314"	"-0.3747382"	"https://g.page/asadorsantelmo?share"	""	"https://lh5.googleusercontent.com/p/AF1QipPDO-LkASHHvij-s2eCZgKicJr95FDDQj8RVyr0=w459-h240-k-no"	"40"	"0"	"0"
"Sorsi e Morsi Ruzafa"	"Restaurante italiano"	"4,2"	"616"				"13:30 a 16:00"	"De 13:30 a 16:00"	"De 13:30 a 16:00"	"De 13:30 a 16:00"	"De 13:30 a 16:00,De 20:00 a 24:00"	"De 13:30 a 16:00,De 20:00 a 24:00"	"De 13:30 a 16:00,De 20:00 a 24:00"	""	"FJ7G+2M Valencia"	"Carrer del Dr. Serrano, 11, 46006 València, Valencia"	"Valencia"	"Valencia"	"sorsiemorsi.com"	"963 22 55 43"	""	"No"	"39.4625059"	"-0.3732517"	"https://goo.gl/maps/QCqv3YFbbBF5aqB79"	""	"https://lh5.googleusercontent.com/p/AF1QipMOA7LdVt6jUOD8GHkexGbTyeKj4JsvKTArS55m=w408-h271-k-no"	"41"	"0"	"0"
"Kawori"	"Restaurante japonés"	"4,8"	"1.267"				"Cerrado"	"Cerrado"	"De 13:30 a 17:00,De 20:30 a 24:00"	"De 13:30 a 17:00,De 20:30 a 24:00"	"De 13:30 a 17:00,De 20:30 a 24:00"	"De 13:30 a 17:30,De 20:30 a 0:30"	"De 13:30 a 17:30,De 20:30 a 0:30"	""	"FJ7H+72 Valencia"	"Carrer de Carles Cervera, 8, Bajo Derecha, 46006 Valencia"	"Valencia"	"Valencia"	"kawori.es"	"961 14 48 16"	""	"No"	"39.4631644"	"-0.3724848"	"https://goo.gl/maps/YRaBNK2vcHpxDMYT8"	""	"https://lh5.googleusercontent.com/p/AF1QipMKYDqGkPK7PdOx6NimSkpu1FUkqtBuvpMW3GGM=w408-h272-k-no"	"42"	"0"	"0"
"Amor Amargo"	"Restaurante"	"4,5"	"491"				"12:00 a 18:30"	"Cerrado"	"De 12:00 a 0:30"	"De 12:00 a 0:30"	"De 12:00 a 0:30"	"De 12:00 a 0:30"	"De 12:00 a 0:30"	""	"FJ6H+V3 Valencia"	"Carrer de Mossèn Femenia, 3, 46004 València, Valencia"	"Valencia"	"Valencia"	"instagram.com"	"675 46 46 69"	""	"No"	"39.4621782"	"-0.372298"	"https://goo.gl/maps/tjg1w1tigMYGGmCN6"	""	"https://lh5.googleusercontent.com/p/AF1QipN6aszXHOqU5J45qgm_qNBXZvsXAB5AQfAhM7Rs=w426-h240-k-no"	"43"	"0"	"0"
"El Almacén"	"Restaurante"	"4,1"	"588"				"Cerrado"	"De 20:30 a 24:00"	"De 20:30 a 24:00"	"De 20:30 a 24:00"	"De 20:30 a 24:00"	"De 20:30 a 0:30"	"De 20:30 a 0:30"	""	"FJ6G+F4 Valencia"	"Carrer de Sueca, 41, 46022 València, Valencia"	"Valencia"	"Valencia"	"elalmacenncr.com"	"963 28 12 00"	""	"No"	"39.4611397"	"-0.3747057"	"https://goo.gl/maps/exxpA3F1RehkD9mf8"	""	"https://lh5.googleusercontent.com/p/AF1QipN531ZSsJWR5ppFdxQh2m5B3wHU98eeYJv0itKj=w408-h408-k-no"	"44"	"0"	"0"
"lila &amp; lola"	"Restaurante"	"4,5"	"259"				"Cerrado"	"De 9:00 a 18:00"	"De 9:00 a 18:00"	"De 9:00 a 18:00"	"De 9:00 a 18:00,De 20:00 a 24:00"	"De 9:00 a 18:00,De 20:00 a 24:00"	"De 10:00 a 18:00,De 20:00 a 24:00"	""	"FJ7H+P9 Valencia"	"Av. del Regne de València, 18, 46005 València, Valencia"	"Valencia"	"Valencia"	""	"960 04 96 64"	""	"No"	"39.4643598"	"-0.3715476"	"https://goo.gl/maps/PSifaSBeoD4maMan8"	""	"https://lh5.googleusercontent.com/p/AF1QipOzYKaBjCwfCCsuXM50GQ8R2-OBk1AXwBX4St_A=w408-h544-k-no"	"45"	"0"	"0"
"La Anjana"	"Bar de tapas"	"4,4"	"461"				""	" "	" "	" "	" "	" "	""	""	"FJ6H+57 Valencia"	"Carrer dels Vivons, 23, 46006 València, Valencia"	"Valencia"	"Valencia"	""	"627 99 32 76"	""	"No"	"39.4604566"	"-0.3718391"	"https://g.page/LaAnjana?share"	""	"https://lh5.googleusercontent.com/p/AF1QipPH6s23lhtlEkDwrG2vFu_4nuYRZ5b8q9C9po7i=w408-h544-k-no"	"46"	"0"	"0"
"Huerta y Huerta"	"Restaurante"	"4,7"	"310"				"13:30 a 16:30"	"Cerrado"	"Cerrado"	"De 21:00 a 23:30"	"De 13:30 a 16:30,De 20:30 a 23:30"	"De 13:30 a 16:30,De 20:30 a 24:00"	"De 13:30 a 16:30,De 20:30 a 24:00"	""	"FJ6G+6X Valencia"	"Carrer de Cadis, 61, 46006 València, Valencia"	"Valencia"	"Valencia"	"lahuerta-rte.es"	"960 21 11 73"	""	"No"	"39.4605829"	"-0.3725588"	"https://g.page/Huertayhuerta_rte?share"	""	"https://lh5.googleusercontent.com/p/AF1QipO9of8R7DK4Ms7PdedV3bk-TlvKMdWfaQhz89hq=w426-h240-k-no"	"47"	"0"	"0"
"La Finestra"	"Pizzería"	"4,6"	"1.964"				"12:00 a 23:30"	"De 12:00 a 23:30"	"De 12:00 a 23:30"	"De 12:00 a 23:30"	"De 12:00 a 23:30"	"De 12:00 a 23:30"	"De 12:00 a 23:30"	""	"FJ6H+C8 Valencia"	"Carrer dels Vivons, 16, 46004 València, Valencia"	"Valencia"	"Valencia"	""	""	""	"No"	"39.4610639"	"-0.3717042"	"https://goo.gl/maps/pRLKACEX42kiirLF7"	""	"https://lh5.googleusercontent.com/p/AF1QipNUK4aQeGMpJrvpK9pqiHbm0Hjcazg_aPw4Ezu_=w408-h403-k-no"	"48"	"0"	"0"
"Restaurante Bar Biosca, Ruzafa"	"Bar restaurante"	"4,0"	"517"				"Cerrado"	"De 8:00 a 24:00"	"De 8:00 a 24:00"	"De 8:00 a 24:00"	"De 8:00 a 24:00"	"De 8:00 a 1:00"	"De 9:00 a 1:00"	""	"FJ7F+4P Valencia"	"Carrer de Dénia, 46, 46006 València, Valencia"	"Valencia"	"Valencia"	"barbiosca.com"	"963 41 62 13"	""	"No"	"39.4628287"	"-0.375735"	"https://goo.gl/maps/xjj9vMP3HzGb4xx96"	""	"https://lh5.googleusercontent.com/p/AF1QipONufN_wF4OQoNRgzVk-TRMXpbvsaug3u6JJpI=w426-h240-k-no"	"49"	"0"	"0"
"Little Thai Ruzafa"	"Restaurante tailandés"	"4,1"	"1.205"				"De 19:30 a 23:00"	"De 12:30 a 15:45,De 19:30 a 23:00"	"De 12:30 a 15:45,De 19:30 a 23:00"	"De 12:30 a 15:45,De 19:30 a 23:30"	"De 12:30 a 15:45,De 19:30 a 23:00"	"De 12:30 a 15:45,De 19:30 a 23:30"	"De 12:30 a 15:45,De 19:30 a 23:30"	""	"FJ7M+85 Valencia"	"Carrer de Pere III el Gran, 46, 46005 València, Valencia"	"Valencia"	"Valencia"	"littlethai.es"	"960 26 10 40"	""	"No"	"39.4633159"	"-0.3671177"	"https://goo.gl/maps/RyVMabZ2oau2tk8C8"	""	"https://lh5.googleusercontent.com/p/AF1QipPxph-y4IC2b6V46Sawns3H0Mij7eZ4RKWuQg3L=w408-h272-k-no"	"50"	"0"	"0"
"Fierro"	"Restaurante"	"4,8"	"152"				"Cerrado"	"Cerrado"	"Cerrado"	"De 13:30 a 15:00"	"De 13:30 a 15:00"	"De 13:30 a 15:00,De 20:00 a 23:30"	"De 13:30 a 15:00,De 20:00 a 23:30"	""	"FJ7G+3W Valencia"	"Carrer del Dr. Serrano, 4, 46006 València, Valencia"	"Valencia"	"Valencia"	"fierrovlc.com"	"963 30 52 44"	""	"No"	"39.4626013"	"-0.3727525"	"https://g.page/fierrovalencia?share"	""	"https://lh5.googleusercontent.com/p/AF1QipM_L3bHG3idd9hIvHahJ_BX_DQ0kb_5A53ShDrv=w408-h274-k-no"	"51"	"0"	"0"
"Bekaa Bistro"	"Restaurante"	"4,6"	"359"				"De 20:00 a 24:00"	"De 13:00 a 16:00,De 20:00 a 24:00"	"Cerrado"	"Cerrado"	"De 13:00 a 16:00,De 20:00 a 24:00"	"De 13:00 a 16:00,De 20:00 a 24:00"	"De 13:00 a 16:00,De 20:00 a 24:00"	""	"FJ7M+72 Valencia"	"Carrer de Pere III el Gran, 40, 46005 València, Valencia"	"Valencia"	"Valencia"	"bekaa.es"	"961 62 41 05"	""	"No"	"39.4631253"	"-0.3674729"	"https://g.page/bekaa-bistro?share"	""	"https://lh5.googleusercontent.com/p/AF1QipOm0QHuzCCN2mToxOlsa11_Md2iDyptdfXEF_Ab=w408-h545-k-no"	"52"	"0"	"0"
"La Estrella"	"Restaurante"	"4,2"	"441"				"11:00 a 16:30"	"Cerrado"	"De 9:00 a 16:30,De 20:15 a 24:00"	"De 9:00 a 16:30,De 20:15 a 24:00"	"De 9:00 a 16:30,De 20:15 a 24:00"	"De 9:00 a 16:30,De 20:15 a 24:00"	"De 11:00 a 16:30,De 20:15 a 24:00"	""	"FJ7G+4G Valencia"	"Carrer de Sevilla, 30, 46006 València, Valencia"	"Valencia"	"Valencia"	"laestrellaruzafa.com"	"963 41 00 90"	""	"No"	"39.4628552"	"-0.37364"	"https://goo.gl/maps/WkvseUEMjxqh5rFy9"	""	"https://lh5.googleusercontent.com/p/AF1QipPftklQNAMXAhRMvPTTVGRaGW_okDZSwQxXA4it=w408-h306-k-no"	"53"	"0"	"0"
"Restaurante el Matador"	"Restaurante"	"4,8"	"87"				"13:30 a 16:00"	"Cerrado"	"Cerrado"	"De 13:30 a 16:00,De 20:30 a 23:00"	"De 13:30 a 16:00,De 20:30 a 23:00"	"De 13:30 a 16:00,De 20:30 a 23:00"	"De 13:30 a 16:00,De 20:30 a 23:00"	""	"FJ7G+G8 Valencia"	"Carrer de Sevilla, 12, 46006 València, Valencia"	"Valencia"	"Valencia"	""	"651 59 16 69"	""	"No"	"39.4637937"	"-0.3741692"	"https://g.page/restaurante-matador-valencia?share"	""	"https://lh5.googleusercontent.com/p/AF1QipMBjsdXrajQOELnzeTBaJcoVuMZzMhMkHY67qYx=w408-h725-k-no"	"54"	"0"	"0"
"La Salita"	"Restaurante"	"4,6"	"1.302"				"Cerrado"	"De 13:00 a 17:00,De 20:00 a 22:00"	"De 13:00 a 17:00,De 19:00 a 23:00"	"De 20:00 a 22:00"	"De 13:00 a 17:00,De 20:00 a 22:00"	"De 13:00 a 17:00,De 20:00 a 22:00"	"Cerrado"	""	"FJ7J+26 Valencia"	"Carrer de Pere III el Gran, 11, 46005 València, Valencia"	"Valencia"	"Valencia"	"anarkiagroup.com"	"609 33 07 60"	""	"No"	"39.4625364"	"-0.3694864"	"https://g.page/LaSalitabyBegoRodrigo?share"	""	"https://lh5.googleusercontent.com/p/AF1QipPYJ794AzSVwsRDMadBeaNPUYzX4dowu8dCl7Ow=w408-h272-k-no"	"55"	"0"	"0"
"A menos cuarto"	"Bar restaurante"	"3,6"	"16"				"11:00 a 24:00"	"Cerrado"	"De 19:00 a 24:00"	"De 19:00 a 24:00"	"De 19:00 a 24:00"	"De 11:00 a 24:00"	"De 11:00 a 24:00"	""	"FJ6G+Q9 Valencia"	"Carrer de Puerto Rico, 3, 46004 València, Valencia"	"Valencia"	"Valencia"	""	""	""	"No"	"39.4619456"	"-0.3739962"	"https://goo.gl/maps/Hk16VkxSa12HgvMr5"	""	"https://lh5.googleusercontent.com/p/AF1QipNu_E24e7RPTIijpcruLAEz1dUTvmONQ0ixoDNu=w426-h240-k-no"	"56"	"0"	"0"
"La Birra de Brian Ruzafa"	"Restaurante"	"4,2"	"376"				"Cerrado"	"Cerrado"	"Cerrado"	"Cerrado"	"De 18:00 a 0:30"	"De 18:00 a 2:30"	"De 18:00 a 2:30"	""	"FJ7F+GJ Valencia"	"Gran Via de les Germanies, 29, 46006 Valencia"	"Valencia"	"Valencia"	"labirradebrian.com"	"722 18 34 67"	""	"No"	"39.4637684"	"-0.3758893"	"https://goo.gl/maps/G7KgbiWDWFcCaB2XA"	""	"https://lh5.googleusercontent.com/p/AF1QipOwnTvlbtClGIap5kOK26G3YHo24JugFPRi7O3B=w408-h544-k-no"	"57"	"0"	"0"
"Palao Bistrot"	"Restaurante mediterráneo"	"4,6"	"203"				"Cerrado"	"De 19:00 a 24:00"	"De 19:00 a 24:00"	"De 19:00 a 24:00"	"De 19:00 a 24:00"	"De 19:00 a 24:00"	"De 19:00 a 24:00"	""	"FJ6G+93 Valencia"	"Carrer de Sueca, 40, bajo izquierda, 46006 València, Valencia"	"Valencia"	"Valencia"	"palaobistrot.com"	"965 05 75 14"	""	"No"	"39.460882"	"-0.3747825"	"https://goo.gl/maps/8PRumRPTcTUJZF6R6"	""	"https://lh5.googleusercontent.com/p/AF1QipPLunrd9yM8ha5BA2skrrgI71bV68i0cNGoUjYx=w408-h257-k-no"	"58"	"0"	"0"
"Restaurante Kababish"	"Restaurante"	"3,7"	"23"				"12:00 a 24:00"	"De 12:00 a 16:30,De 19:00 a 24:00"	"De 12:00 a 17:00,De 19:00 a 24:00"	"De 12:00 a 24:00"	"De 12:00 a 24:00"	"De 12:00 a 24:00"	"De 12:00 a 24:00"	""	"FJ7G+Q8 Valencia"	"Gran Via de les Germanies, 9, 46006 Valencia"	"Valencia"	"Valencia"	""	""	""	"No"	"39.4644146"	"-0.3742585"	"https://goo.gl/maps/FNXU65gNcXh3dA2u5"	""	"https://lh5.googleusercontent.com/p/AF1QipP9cS24-ZimIWd2zDnz2TM0RLXAruF75DhSquc=w426-h240-k-no"	"59"	"0"	"0"
"La Maja Gastrobar"	"Restaurante"	"4,2"	"395"				""	" "	" "	" "	" "	" "	""	""	"FJ6J+V5 Valencia"	"Carrer de Pere III el Gran, 12, 46005 València, Valencia"	"Valencia"	"Valencia"	""	""	""	"No"	"39.4622032"	"-0.369531"	"https://goo.gl/maps/r8KCTbcBhQW8CWEz5"	""	"https://lh5.googleusercontent.com/p/AF1QipPj7gAm9aO0li092Xw-V0wo-lY2SRz3jWX_toXe=w408-h305-k-no"	"60"	"0"	"0"
"El Chiringuito"	"Bar restaurante"	"4,7"	"123"				"Cerrado"	"De 7:00 a 17:00"	"De 7:00 a 16:00"	"De 7:00 a 16:00"	"De 7:00 a 16:00"	"De 7:00 a 16:00,De 19:30 a 23:30"	"De 8:00 a 16:00,De 19:30 a 23:30"	""	"FJ5G+G5 Valencia"	"C. de Cuba, 71, 46006 València, Valencia"	"Valencia"	"Valencia"	""	"633 74 89 25"	""	"No"	"39.4587974"	"-0.3746797"	"https://goo.gl/maps/DnDdigMdavdQn8z26"	""	"https://lh5.googleusercontent.com/p/AF1QipP4iuPk8QcG7Q9x74J-FVCcpPBEnKNKL2LYMnMN=w408-h544-k-no"	"61"	"0"	"0"
"Osteria vino e cucina"	"Restaurante italiano"	"4,6"	"382"				"Cerrado"	"Cerrado"	"De 13:30 a 16:00,De 20:30 a 23:30"	"De 13:30 a 16:00,De 20:30 a 23:30"	"De 13:30 a 16:00,De 20:30 a 23:30"	"De 13:30 a 16:00,De 20:30 a 23:30"	"De 13:30 a 16:00,De 20:30 a 23:30"	""	"FJ6H+J8 Valencia"	"Carrer dels Tomasos, 20, 46006 València, Valencia"	"Valencia"	"Valencia"	""	"962 06 61 72"	""	"No"	"39.4616294"	"-0.3717081"	"https://goo.gl/maps/shmGS56gBmCpSeEk6"	""	"https://lh5.googleusercontent.com/p/AF1QipOO7N-DUvP219kgDs5Bd0VTqAP040GKKStBOQiS=w408-h394-k-no"	"62"	"0"	"0"
"Mood Food"	"Restaurante"	"4,5"	"428"				"13:30 a 16:00"	"Cerrado"	"De 13:30 a 16:00"	"De 13:30 a 16:00"	"De 13:30 a 16:00"	"De 13:30 a 16:00,De 20:00 a 23:00"	"De 13:30 a 16:00,De 20:00 a 23:00"	""	"FJ7H+GM Valencia"	"Carrer del Pintor Salvador Abril, 7, 46005 València, Valencia"	"Valencia"	"Valencia"	""	"664 67 89 30"	""	"No"	"39.463851"	"-0.370778"	"https://goo.gl/maps/ELMiuS18sTyX2DsSA"	""	"https://lh5.googleusercontent.com/p/AF1QipO4IdK4G1D3IDvUsJM3bfzsJLLKqHI4v92gT8_H=w408-h272-k-no"	"63"	"0"	"0"
"Tecolotes"	"Restaurante mexicano"	"4,5"	"534"				"13:30 a 16:30"	"Cerrado"	"Cerrado"	"De 20:30 a 23:30"	"De 20:30 a 23:30"	"De 20:30 a 23:30"	"De 13:30 a 16:30,De 20:30 a 24:00"	""	"FJ6G+76 Valencia"	"Carrer de Sueca, 51, 46005 València, Valencia"	"Valencia"	"Valencia"	""	"601 30 88 73"	""	"No"	"39.4607125"	"-0.3744104"	"https://goo.gl/maps/9aw6mZ2ujZJTivzg7"	""	"https://lh5.googleusercontent.com/p/AF1QipNbUKefiC4S3GdH7OKlferVlpGWxtCs1Q7comO4=w408-h243-k-no"	"64"	"0"	"0"
"Restaurante Japonés - THE SUSHI ROOM"	"Restaurante japonés"	"4,0"	"760"				"De 20:00 a 23:30"	"De 20:00 a 23:30"	"De 20:00 a 23:30"	"De 20:00 a 23:30"	"De 20:00 a 23:30"	"De 13:30 a 16:00,De 20:00 a 24:00"	"De 13:30 a 16:00,De 20:00 a 24:00"	""	"FJ5F+XX Valencia"	"Carrer del Literat Azorín, 25, 46006 València, Valencia"	"Valencia"	"Valencia"	"thesushiroom.es"	"961 14 85 69"	""	"No"	"39.4599446"	"-0.3750848"	"https://g.page/the-sushi-room-valencia?share"	""	"https://lh5.googleusercontent.com/p/AF1QipOY4nzLQytuF1bzV6Q9ylDO-5kKEVQakEuKdFKp=w426-h240-k-no"	"65"	"0"	"0"
"Ritual Resto Bar"	"Restaurante"	"4,5"	"32"				"8:00 a 22:00"	"Cerrado"	"Cerrado"	"Cerrado"	"De 8:00 a 22:00"	"De 8:00 a 22:00"	"De 8:00 a 22:00"	""	"FJ7G+HV Valencia"	"Carrer de Russafa, 45, 46004 València, Valencia"	"Valencia"	"Valencia"	""	"960 43 21 81"	""	"No"	"39.4639683"	"-0.3727883"	"https://goo.gl/maps/pmsQPnxkvhfEAAzn9"	""	"https://lh5.googleusercontent.com/p/AF1QipOvdL1YFMfE-2hBGsnueaCNNTm0ApxjpLICMt_M=w408-h547-k-no"	"66"	"0"	"0"
"Restaurante Japonés - TORA TABERNA JAPONESA"	"Restaurante japonés"	"4,5"	"1.076"				"Cerrado"	"Cerrado"	"De 20:30 a 23:30"	"De 20:30 a 23:30"	"De 20:30 a 23:30"	"De 20:30 a 23:30"	"De 20:30 a 23:30"	""	"FJ7J+38 Valencia"	"Carrer de Pere III el Gran, 13, 46006 València, Valencia"	"Valencia"	"Valencia"	""	"963 11 94 29"	""	"No"	"39.4626515"	"-0.3691314"	"https://goo.gl/maps/MkkKaU2Cvr1GUZiv6"	""	"https://lh5.googleusercontent.com/p/AF1QipP9k_8PL3itZyHbJlmU3SEr854euT5P-dsTh5OV=w408-h272-k-no"	"67"	"0"	"0"
"BAR SUECA - Comida Auténtica China"	"Restaurante chino"	"4,3"	"143"				"De 19:30 a 24:00"	"Cerrado"	"De 11:30 a 16:30,De 19:30 a 24:00"	"De 11:30 a 16:30,De 19:30 a 24:00"	"De 11:30 a 16:30,De 19:30 a 24:00"	"De 11:30 a 16:30,De 19:30 a 24:00"	"De 11:30 a 16:30,De 19:30 a 24:00"	""	"FJ5G+VH Valencia"	"Carrer de Sueca, 65, 46004 València, Valencia"	"Valencia"	"Valencia"	""	"963 35 35 74"	""	"No"	"39.4596258"	"-0.3736992"	"https://goo.gl/maps/5idbGjTULso7Ae4h8"	""	"https://lh5.googleusercontent.com/p/AF1QipM8mcmzNrmvxprc4qjCzkIE-qjI49f5qTYYOWp1=w426-h240-k-no"	"68"	"0"	"0"
"Bar Vermúdez"	"Bar de tapas"	"4,4"	"1.096"				"Cerrado"	"De 20:00 a 23:00"	"De 20:00 a 23:00"	"De 20:00 a 23:00"	"De 13:00 a 16:00,De 20:00 a 23:00"	"De 13:00 a 16:00,De 20:00 a 24:00"	"De 13:00 a 24:00"	""	"FJ6F+XH Valencia"	"Carrer de Sueca, 16, 46004 València, Valencia"	"Valencia"	"Valencia"	"instagram.com"	"963 03 47 74"	""	"No"	"39.4625001"	"-0.3760504"	"https://g.page/bar_vermudez?share"	""	"https://lh5.googleusercontent.com/p/AF1QipMpeVbf2fjTbo98fuanI648veLDvyp5qTL7j3yR=w408-h272-k-no"	"69"	"0"	"0"
"Restaurante Russafa Fina Orient - Restaurante de cocina valenciana"	"Restaurante"	"4,1"	"60"				"12:00 a 18:30"	"De 12:00 a 18:00"	"De 12:00 a 18:00"	"De 12:00 a 18:00"	"De 12:00 a 18:00"	"De 12:00 a 18:00"	"De 12:00 a 18:00"	""	"FJ7H+P6 Valencia"	"Carrer de Sant Valero, 4, 46005 València, Valencia"	"Valencia"	"Valencia"	"restauranteslagenuina.com"	"960 05 73 18"	""	"No"	"39.4642829"	"-0.372016"	"https://g.page/restaurante-russafa?share"	""	"https://lh5.googleusercontent.com/p/AF1QipM9mNlySebaX1PeYJFI5tSjwgNGJHilwz-64cer=w426-h240-k-no"	"70"	"0"	"0"
"Restaurant Maipi"	"Restaurante"	"4,2"	"341"				"Cerrado"	"De 13:30 a 16:00,De 20:00 a 23:30"	"De 13:30 a 16:00,De 20:00 a 23:30"	"De 13:30 a 16:00,De 20:00 a 23:30"	"De 13:30 a 16:00,De 20:00 a 23:30"	"De 13:30 a 16:00,De 20:00 a 23:30"	"Cerrado"	""	"FJ7J+G3 Valencia"	"Carrer del Mestre Josep Serrano, 1, 46005 València, Valencia"	"Valencia"	"Valencia"	"maipi.es"	"963 73 57 09"	""	"No"	"39.4637601"	"-0.3697746"	"https://goo.gl/maps/z42wUihksDDTmfmCA"	""	"https://lh5.googleusercontent.com/p/AF1QipMoPEVlrmyKVNmmkTuMm1HKHA0VUX6mXov5nTpH=w408-h305-k-no"	"71"	"0"	"0"
"En Rusafa"	"Restaurante"	"3,0"	"1"				""	" "	" "	" "	" "	" "	""	""	"FJ6H+H5 Valencia"	"Carrer de la Reina Na Maria, 9, 46004 València, Valencia"	"Valencia"	"Valencia"	""	""	""	"No"	"39.4614019"	"-0.3720536"	"https://goo.gl/maps/7aPiu6gUcMRdJGY26"	""	"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Ip-vcTFBzzQBbQxORPuRBw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=315.79&pitch=0&thumbfov=100"	"72"	"0"	"0"
"Loft 41, Valencia, Ruzafa"	"Restaurante"	"4,9"	"8"				"9:00 a 23:30"	"De 9:00 a 23:30"	"De 9:00 a 23:30"	"De 9:00 a 23:30"	"De 9:00 a 23:30"	"De 9:00 a 23:30"	"De 9:00 a 23:30"	""	"FJ6F+75 Valencia"	"Carrer de Puerto Rico, 41, 46004 València, Valencia"	"Valencia"	"Valencia"	""	"675 63 00 57"	""	"No"	"39.4606221"	"-0.3770752"	"https://goo.gl/maps/x69U8DdQYF2CARN58"	""	"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oTGejUhiHuHXsGXGq8_M6Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=135.80943&pitch=0&thumbfov=100"	"73"	"0"	"0"
"Restaurante Japonés - HIKARI YAKITORI BAR"	"Restaurante japonés"	"4,5"	"696"				"Cerrado"	"Cerrado"	"Cerrado"	"De 13:30 a 16:45,De 20:30 a 23:30"	"De 13:30 a 16:45,De 20:30 a 23:30"	"De 13:30 a 16:45,De 20:30 a 23:30"	"De 13:30 a 16:45,De 20:30 a 23:30"	""	"FJ6H+M5 Valencia"	"Carrer dels Tomasos, 18, 46004 València, Valencia"	"Valencia"	"Valencia"	"hikariyakitoribar.es"	"686 88 29 85"	""	"No"	"39.4616288"	"-0.3721004"	"https://goo.gl/maps/PrGuFPWbLA6Hjv8R9"	""	"https://lh5.googleusercontent.com/p/AF1QipNUp4x5V4OYf5M9-iQwoCiyWCkIBXntz8sAtRFX=w408-h272-k-no"	"74"	"0"	"0"
